case_id,scenario,n_affected,lag,ch_i,ch_j,role_i,role_j,gt_edge,corr_full,corr_post,attn_sim,pair_type_match
NA1_LAG10_023,NA1_LAG10,1,10,1,5,unrelated,unrelated,0,0.995394629957562,0.9953080788137972,0.9956777095794678,
NA1_LAG10_023,NA1_LAG10,1,10,1,6,unrelated,mild,0,0.9306250186824934,0.9004960721277183,0.9432753324508667,
NA1_LAG10_023,NA1_LAG10,1,10,2,3,unrelated,root,0,0.5769846541346321,0.07158474511201184,0.8460363745689392,
NA1_LAG10_023,NA1_LAG10,1,10,2,4,unrelated,unrelated,0,0.9947590264644244,0.995238149204383,0.98469477891922,
NA1_LAG10_023,NA1_LAG10,1,10,2,5,unrelated,unrelated,0,0.9944920238483482,0.9945147259205567,0.9963217973709106,
NA1_LAG10_023,NA1_LAG10,1,10,2,6,unrelated,mild,0,0.9336611129057778,0.9057162811307725,0.9499855041503906,
NA1_LAG10_023,NA1_LAG10,1,10,3,4,root,unrelated,0,0.5781086119710087,0.07047448728594118,0.8526501059532166,
NA1_LAG10_023,NA1_LAG10,1,10,3,5,root,unrelated,0,0.5753070672528336,0.06928932728868005,0.8626281023025513,
NA1_LAG10_023,NA1_LAG10,1,10,3,6,root,mild,1,0.6636570847087985,0.12769934309573164,0.9317511320114136,False
NA1_LAG10_023,NA1_LAG10,1,10,4,5,unrelated,unrelated,0,0.9948631091706925,0.9946611827277668,0.9858876466751099,
NA1_LAG10_023,NA1_LAG10,1,10,4,6,unrelated,mild,0,0.93196067745375,0.9014364563540231,0.9312241673469543,
NA1_LAG10_023,NA1_LAG10,1,10,5,6,unrelated,mild,0,0.9335924314863847,0.9053147333775283,0.947830080986023,
NA1_LAG10_024,NA1_LAG10,1,10,1,2,unrelated,root,0,0.3366962076233525,0.9950879730098277,0.7933735251426697,
NA1_LAG10_024,NA1_LAG10,1,10,1,3,unrelated,unrelated,0,0.9946920659402951,0.9942988892395953,0.9935473203659058,
NA1_LAG10_024,NA1_LAG10,1,10,1,4,unrelated,cascade,0,0.31668182500808895,0.9682343553781689,0.7950568199157715,
NA1_LAG10_024,NA1_LAG10,1,10,1,5,unrelated,unrelated,0,0.9955706522463758,0.9953068614773908,0.9964046478271484,
NA1_LAG10_024,NA1_LAG10,1,10,1,6,unrelated,unrelated,0,0.9949496709469356,0.9946721102098172,0.9947145581245422,
NA1_LAG10_024,NA1_LAG10,1,10,2,3,root,unrelated,0,0.33612496289617977,0.9946393876495232,0.7951871752738953,
NA1_LAG10_024,NA1_LAG10,1,10,2,4,root,cascade,1,0.9759004757027432,0.9666803545706754,0.9968793988227844,True
NA1_LAG10_024,NA1_LAG10,1,10,2,5,root,unrelated,0,0.332260836911971,0.9951267391676131,0.7979834675788879,
NA1_LAG10_024,NA1_LAG10,1,10,2,6,root,unrelated,0,0.3240815944920742,0.9947234084245006,0.8043950200080872,
NA1_LAG10_024,NA1_LAG10,1,10,3,4,unrelated,cascade,0,0.31558297604953633,0.9668647532667377,0.7970228791236877,
NA1_LAG10_024,NA1_LAG10,1,10,3,5,unrelated,unrelated,0,0.9952356474499175,0.9951798308890802,0.9937942028045654,
NA1_LAG10_024,NA1_LAG10,1,10,3,6,unrelated,unrelated,0,0.9945089949757734,0.9940388495541317,0.9946044087409973,
NA1_LAG10_024,NA1_LAG10,1,10,4,5,cascade,unrelated,0,0.31158412669189006,0.9673187718030021,0.7995225787162781,
NA1_LAG10_024,NA1_LAG10,1,10,4,6,cascade,unrelated,0,0.3051356690036608,0.9679581236135906,0.8064712882041931,
NA1_LAG10_024,NA1_LAG10,1,10,5,6,unrelated,unrelated,0,0.9944184598956688,0.9938946326204051,0.9893869757652283,
NA1_LAG10_025,NA1_LAG10,1,10,1,2,cascade,root,1,0.21185595223694653,0.8306285151485142,0.7953388094902039,False
NA1_LAG10_025,NA1_LAG10,1,10,1,3,cascade,unrelated,0,0.3141587955136582,0.967282757558483,0.7984055280685425,
NA1_LAG10_025,NA1_LAG10,1,10,1,4,cascade,unrelated,0,0.31340995153255763,0.9678963474076004,0.7954791188240051,
NA1_LAG10_025,NA1_LAG10,1,10,1,5,cascade,unrelated,0,0.31163245301759795,0.9680981602356521,0.7970567345619202,
NA1_LAG10_025,NA1_LAG10,1,10,1,6,cascade,unrelated,0,0.31467498404236705,0.9710025346138045,0.7956588864326477,
NA1_LAG10_025,NA1_LAG10,1,10,2,3,root,unrelated,0,0.9037005778017991,0.8561298902701205,0.9921653270721436,
NA1_LAG10_025,NA1_LAG10,1,10,2,4,root,unrelated,0,0.9051038419366162,0.8586318687539036,0.9896913170814514,
NA1_LAG10_025,NA1_LAG10,1,10,2,5,root,unrelated,0,0.9073513291592684,0.8621968219185909,0.9951602220535278,
NA1_LAG10_025,NA1_LAG10,1,10,2,6,root,unrelated,0,0.9003151346956385,0.8512701877305997,0.9924781322479248,
NA1_LAG10_025,NA1_LAG10,1,10,3,4,unrelated,unrelated,0,0.9954039160947555,0.9951035183601197,0.997161328792572,
NA1_LAG10_025,NA1_LAG10,1,10,3,5,unrelated,unrelated,0,0.995033801222016,0.9950586492159994,0.9955961108207703,
NA1_LAG10_025,NA1_LAG10,1,10,3,6,unrelated,unrelated,0,0.9947291415889169,0.9946015340214416,0.9968321919441223,
NA1_LAG10_025,NA1_LAG10,1,10,4,5,unrelated,unrelated,0,0.9957358753874074,0.9958383244096635,0.993911862373352,
NA1_LAG10_025,NA1_LAG10,1,10,4,6,unrelated,unrelated,0,0.9954823626169048,0.9955737247890067,0.9975965619087219,
NA1_LAG10_025,NA1_LAG10,1,10,5,6,unrelated,unrelated,0,0.9952029936100829,0.994914795033085,0.9969255328178406,
NA1_LAG10_026,NA1_LAG10,1,10,1,2,root,unrelated,0,0.9579356267574497,0.9964704653159852,0.9849305748939514,
NA1_LAG10_026,NA1_LAG10,1,10,1,3,root,mild,1,0.9820081210568024,0.9949578827825928,0.9908029437065125,True
NA1_LAG10_026,NA1_LAG10,1,10,1,4,root,unrelated,0,0.9580311268818178,0.996732668357626,0.994074285030365,
NA1_LAG10_026,NA1_LAG10,1,10,1,5,root,unrelated,0,0.9587054926924292,0.9970469162865302,0.9947046637535095,
NA1_LAG10_026,NA1_LAG10,1,10,1,6,root,unrelated,0,0.95773840850212,0.9966104318126545,0.9842897057533264,
NA1_LAG10_026,NA1_LAG10,1,10,2,3,unrelated,mild,0,0.9869264019404411,0.9934959501279294,0.9940680861473083,
NA1_LAG10_026,NA1_LAG10,1,10,2,4,unrelated,unrelated,0,0.9950125053214688,0.9948679013009936,0.9729358553886414,
NA1_LAG10_026,NA1_LAG10,1,10,2,5,unrelated,unrelated,0,0.9949793080517718,0.995278496980679,0.9903420805931091,
NA1_LAG10_026,NA1_LAG10,1,10,2,6,unrelated,unrelated,0,0.9948663394072792,0.9954344578238373,0.9976838231086731,
NA1_LAG10_026,NA1_LAG10,1,10,3,4,mild,unrelated,0,0.9866088794589499,0.9926100475972345,0.9844275712966919,
NA1_LAG10_026,NA1_LAG10,1,10,3,5,mild,unrelated,0,0.9874129497749423,0.9936819002031695,0.9930704832077026,
NA1_LAG10_026,NA1_LAG10,1,10,3,6,mild,unrelated,0,0.9868798161220734,0.9933767506293948,0.9914575815200806,
NA1_LAG10_026,NA1_LAG10,1,10,4,5,unrelated,unrelated,0,0.9950991666428642,0.9948007342962748,0.984653890132904,
NA1_LAG10_026,NA1_LAG10,1,10,4,6,unrelated,unrelated,0,0.9948997501689397,0.994759274706477,0.9689167141914368,
NA1_LAG10_026,NA1_LAG10,1,10,5,6,unrelated,unrelated,0,0.9945542713889232,0.994423913552941,0.9904661178588867,
NA1_LAG10_027,NA1_LAG10,1,10,1,2,unrelated,root,0,0.42204213637984134,0.13582965849999099,0.9158772826194763,
NA1_LAG10_027,NA1_LAG10,1,10,1,3,unrelated,cascade,0,0.3143782639760248,0.9675623997275457,0.8033901453018188,
NA1_LAG10_027,NA1_LAG10,1,10,1,4,unrelated,unrelated,0,0.9948291565072017,0.9947591695923305,0.994027316570282,
NA1_LAG10_027,NA1_LAG10,1,10,1,5,unrelated,unrelated,0,0.9951433721517221,0.9952437364454843,0.9943897724151611,
NA1_LAG10_027,NA1_LAG10,1,10,1,6,unrelated,unrelated,0,0.9948464184031555,0.9948824806336088,0.9952054619789124,
NA1_LAG10_027,NA1_LAG10,1,10,2,3,root,cascade,1,0.27320501718287227,0.08650593474731434,0.7405886054039001,False
NA1_LAG10_027,NA1_LAG10,1,10,2,4,root,unrelated,0,0.4230406376744452,0.13948355456610054,0.9346393942832947,
NA1_LAG10_027,NA1_LAG10,1,10,2,5,root,unrelated,0,0.418717886010108,0.1287760137552117,0.9138582348823547,
NA1_LAG10_027,NA1_LAG10,1,10,2,6,root,unrelated,0,0.4230212350839122,0.13752074303134115,0.9228309392929077,
NA1_LAG10_027,NA1_LAG10,1,10,3,4,cascade,unrelated,0,0.3179415543205339,0.9668206108665023,0.8075438737869263,
NA1_LAG10_027,NA1_LAG10,1,10,3,5,cascade,unrelated,0,0.3112993935288993,0.967610314472948,0.7997347116470337,
NA1_LAG10_027,NA1_LAG10,1,10,3,6,cascade,unrelated,0,0.3129376954458717,0.9656647430515906,0.8055561184883118,
NA1_LAG10_027,NA1_LAG10,1,10,4,5,unrelated,unrelated,0,0.9957369291008668,0.9962230548516434,0.9948450922966003,
NA1_LAG10_027,NA1_LAG10,1,10,4,6,unrelated,unrelated,0,0.9953386525350962,0.9956445735286963,0.9973337650299072,
NA1_LAG10_027,NA1_LAG10,1,10,5,6,unrelated,unrelated,0,0.9946376671160007,0.9949852683552545,0.9967741370201111,
NA1_LAG10_028,NA1_LAG10,1,10,1,2,unrelated,unrelated,0,0.9945276775329115,0.9941866057737704,0.9974647760391235,
NA1_LAG10_028,NA1_LAG10,1,10,1,3,unrelated,unrelated,0,0.9950395365095821,0.9947716182544105,0.9905006289482117,
NA1_LAG10_028,NA1_LAG10,1,10,1,4,unrelated,unrelated,0,0.9955109594024415,0.9951317694280736,0.9965652823448181,
NA1_LAG10_028,NA1_LAG10,1,10,1,5,unrelated,mild,0,0.9559825251195463,0.9876282816253574,0.9950154423713684,
NA1_LAG10_028,NA1_LAG10,1,10,1,6,unrelated,root,0,0.5717285109475749,0.07114514104723245,0.8561402559280396,
NA1_LAG10_028,NA1_LAG10,1,10,2,3,unrelated,unrelated,0,0.9949690809547159,0.9949206588176548,0.9952733516693115,
NA1_LAG10_028,NA1_LAG10,1,10,2,4,unrelated,unrelated,0,0.9953847965645729,0.9952229603555683,0.9949036836624146,
NA1_LAG10_028,NA1_LAG10,1,10,2,5,unrelated,mild,0,0.9526435778621888,0.9871585609781909,0.9895212054252625,
NA1_LAG10_028,NA1_LAG10,1,10,2,6,unrelated,root,0,0.560878979208692,0.06908029292828836,0.8445336818695068,
NA1_LAG10_028,NA1_LAG10,1,10,3,4,unrelated,unrelated,0,0.9954811302508254,0.9957060789981325,0.9904987215995789,
NA1_LAG10_028,NA1_LAG10,1,10,3,5,unrelated,mild,0,0.9567541495735686,0.9896716982821255,0.9767248630523682,
NA1_LAG10_028,NA1_LAG10,1,10,3,6,unrelated,root,0,0.5692916236248353,0.0695678891931053,0.8203029036521912,
NA1_LAG10_028,NA1_LAG10,1,10,4,5,unrelated,mild,0,0.957807304571593,0.9888509171955479,0.9926723837852478,
NA1_LAG10_028,NA1_LAG10,1,10,4,6,unrelated,root,0,0.5730055491586449,0.07056372805063746,0.8436334133148193,
NA1_LAG10_028,NA1_LAG10,1,10,5,6,mild,root,1,0.7162454865326296,0.08321725225920296,0.8678299784660339,True
NA1_LAG10_029,NA1_LAG10,1,10,1,2,unrelated,unrelated,0,0.9948763338174272,0.9952487306199296,0.9794681072235107,
NA1_LAG10_029,NA1_LAG10,1,10,1,3,unrelated,unrelated,0,0.9953413865421662,0.9954597210123354,0.9927597045898438,
NA1_LAG10_029,NA1_LAG10,1,10,1,4,unrelated,root,0,0.33696502257672184,0.9951997489913528,0.7933689951896667,
NA1_LAG10_029,NA1_LAG10,1,10,1,5,unrelated,unrelated,0,0.9944598987561711,0.9950637824718013,0.9944416880607605,
NA1_LAG10_029,NA1_LAG10,1,10,1,6,unrelated,mild,0,0.8831531685405922,0.9083230238173322,0.8655892014503479,
NA1_LAG10_029,NA1_LAG10,1,10,2,3,unrelated,unrelated,0,0.9948261115566128,0.9950104362546729,0.9889910221099854,
NA1_LAG10_029,NA1_LAG10,1,10,2,4,unrelated,root,0,0.3403246622770964,0.9951850953495114,0.7866258025169373,
NA1_LAG10_029,NA1_LAG10,1,10,2,5,unrelated,unrelated,0,0.9949655521372334,0.9949497231614357,0.9768733382225037,
NA1_LAG10_029,NA1_LAG10,1,10,2,6,unrelated,mild,0,0.8806406839534036,0.9063798031807708,0.8810069561004639,
NA1_LAG10_029,NA1_LAG10,1,10,3,4,unrelated,root,0,0.3377114294591163,0.9941818364650548,0.7985997200012207,
NA1_LAG10_029,NA1_LAG10,1,10,3,5,unrelated,unrelated,0,0.9947107274459364,0.9945712243747593,0.9865451455116272,
NA1_LAG10_029,NA1_LAG10,1,10,3,6,unrelated,mild,0,0.8807548567172425,0.90531432445587,0.8745240569114685,
NA1_LAG10_029,NA1_LAG10,1,10,4,5,root,unrelated,0,0.3353340282263404,0.995199807374033,0.7860146760940552,
NA1_LAG10_029,NA1_LAG10,1,10,4,6,root,mild,1,0.07684761934815354,0.9045649693058148,0.9358343482017517,True
NA1_LAG10_029,NA1_LAG10,1,10,5,6,unrelated,mild,0,0.8809944339780781,0.9018641831152499,0.8633388876914978,
NA1_LAG50_000,NA1_LAG50,1,50,1,2,root,mild,1,0.6656150841577361,0.010504313741641633,0.8333919048309326,True
NA1_LAG50_000,NA1_LAG50,1,50,1,3,root,unrelated,0,0.5743171691174226,0.0016754577939299808,0.8691139817237854,
NA1_LAG50_000,NA1_LAG50,1,50,1,4,root,unrelated,0,0.5721557090572558,0.002386057179244656,0.8637596964836121,
NA1_LAG50_000,NA1_LAG50,1,50,1,5,root,unrelated,0,0.5732693515896636,0.006133664101502475,0.8285424113273621,
NA1_LAG50_000,NA1_LAG50,1,50,1,6,root,unrelated,0,0.5695838059488135,0.0013467805876059174,0.87778639793396,
NA1_LAG50_000,NA1_LAG50,1,50,2,3,mild,unrelated,0,0.9769726323500918,0.9781816965661956,0.9298394918441772,
NA1_LAG50_000,NA1_LAG50,1,50,2,4,mild,unrelated,0,0.9779666194955063,0.9799768060445821,0.9261738061904907,
NA1_LAG50_000,NA1_LAG50,1,50,2,5,mild,unrelated,0,0.9776004027315793,0.9787626988501661,0.9198930263519287,
NA1_LAG50_000,NA1_LAG50,1,50,2,6,mild,unrelated,0,0.977641123631682,0.9800538745410812,0.9214000701904297,
NA1_LAG50_000,NA1_LAG50,1,50,3,4,unrelated,unrelated,0,0.9951941718250299,0.9946666943331762,0.9971998929977417,
NA1_LAG50_000,NA1_LAG50,1,50,3,5,unrelated,unrelated,0,0.9954451997503218,0.9954052119156095,0.9938315749168396,
NA1_LAG50_000,NA1_LAG50,1,50,3,6,unrelated,unrelated,0,0.9952758250544496,0.9950022976153321,0.9896212220191956,
NA1_LAG50_000,NA1_LAG50,1,50,4,5,unrelated,unrelated,0,0.9951398154124667,0.9953535713578227,0.9950896501541138,
NA1_LAG50_000,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.9951161010604868,0.9949442722729918,0.9941884279251099,
NA1_LAG50_000,NA1_LAG50,1,50,5,6,unrelated,unrelated,0,0.9951048664937695,0.9952323985782524,0.9853829741477966,
NA1_LAG50_001,NA1_LAG50,1,50,1,2,unrelated,unrelated,0,0.9951031405983778,0.9950479521980761,0.9761379361152649,
NA1_LAG50_001,NA1_LAG50,1,50,1,3,unrelated,root,0,0.8616142773253407,0.794839477324399,0.9792882204055786,
NA1_LAG50_001,NA1_LAG50,1,50,1,4,unrelated,unrelated,0,0.9949650293083171,0.9947056934453843,0.9781835675239563,
NA1_LAG50_001,NA1_LAG50,1,50,1,5,unrelated,mild,0,0.9766756395587357,0.9782646029987487,0.9336207509040833,
NA1_LAG50_001,NA1_LAG50,1,50,1,6,unrelated,unrelated,0,0.9949722917837867,0.9945114254808686,0.9751232862472534,
NA1_LAG50_001,NA1_LAG50,1,50,2,3,unrelated,root,0,0.8597542438181625,0.7918011111869505,0.9812230467796326,
NA1_LAG50_001,NA1_LAG50,1,50,2,4,unrelated,unrelated,0,0.9954152630902801,0.9952677210889874,0.9962815046310425,
NA1_LAG50_001,NA1_LAG50,1,50,2,5,unrelated,mild,0,0.9765665413508516,0.9777720457654534,0.9565132260322571,
NA1_LAG50_001,NA1_LAG50,1,50,2,6,unrelated,unrelated,0,0.9949696585533098,0.9946196465845265,0.9985503554344177,
NA1_LAG50_001,NA1_LAG50,1,50,3,4,root,unrelated,0,0.8625105105447323,0.7949057415050932,0.9855262637138367,
NA1_LAG50_001,NA1_LAG50,1,50,3,5,root,mild,1,0.8787900009395965,0.8117689941489061,0.9520110487937927,False
NA1_LAG50_001,NA1_LAG50,1,50,3,6,root,unrelated,0,0.8629922356917165,0.7961183954832707,0.9796738028526306,
NA1_LAG50_001,NA1_LAG50,1,50,4,5,unrelated,mild,0,0.9773797222307202,0.9783954701820456,0.9558571577072144,
NA1_LAG50_001,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.9948702991715482,0.9946628183471055,0.9962422847747803,
NA1_LAG50_001,NA1_LAG50,1,50,5,6,mild,unrelated,0,0.9765589143539379,0.9766766153593975,0.9535950422286987,
NA1_LAG50_002,NA1_LAG50,1,50,1,2,unrelated,mild,0,0.976529530087273,0.977726995046913,0.9148445129394531,
NA1_LAG50_002,NA1_LAG50,1,50,1,3,unrelated,unrelated,0,0.9942321990114413,0.9950071493364891,0.9862378835678101,
NA1_LAG50_002,NA1_LAG50,1,50,1,4,unrelated,unrelated,0,0.9948824437033684,0.9954907606856518,0.995082676410675,
NA1_LAG50_002,NA1_LAG50,1,50,1,5,unrelated,root,0,0.5714253175676842,0.012038803469800682,0.8814364671707153,
NA1_LAG50_002,NA1_LAG50,1,50,1,6,unrelated,unrelated,0,0.9946469009036518,0.9950908531841977,0.9862985014915466,
NA1_LAG50_002,NA1_LAG50,1,50,2,3,mild,unrelated,0,0.9770221504916671,0.9776121993225916,0.9122194647789001,
NA1_LAG50_002,NA1_LAG50,1,50,2,4,mild,unrelated,0,0.9763527089052825,0.976773480804568,0.9205575585365295,
NA1_LAG50_002,NA1_LAG50,1,50,2,5,mild,root,1,0.6661463827106946,0.01415787121715896,0.9553483128547668,True
NA1_LAG50_002,NA1_LAG50,1,50,2,6,mild,unrelated,0,0.9760184754602512,0.9762053856232439,0.9158759713172913,
NA1_LAG50_002,NA1_LAG50,1,50,3,4,unrelated,unrelated,0,0.9948496153646074,0.9947175743702745,0.9929907917976379,
NA1_LAG50_002,NA1_LAG50,1,50,3,5,unrelated,root,0,0.572259972397302,0.01005196421204208,0.8699188232421875,
NA1_LAG50_002,NA1_LAG50,1,50,3,6,unrelated,unrelated,0,0.9950522350526789,0.9949238993280307,0.9697895050048828,
NA1_LAG50_002,NA1_LAG50,1,50,4,5,unrelated,root,0,0.5687455597019383,0.009923840562551597,0.8731221556663513,
NA1_LAG50_002,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.9952507310423504,0.9949102029362565,0.9868821501731873,
NA1_LAG50_002,NA1_LAG50,1,50,5,6,root,unrelated,0,0.5694141366786876,0.017991700174711984,0.8473514914512634,
NA1_LAG50_003,NA1_LAG50,1,50,1,2,root,cascade,1,0.8285584932743124,0.0004372446680749233,0.8955615162849426,True
NA1_LAG50_003,NA1_LAG50,1,50,1,3,root,unrelated,0,0.5665738832917581,0.01188666821651911,0.8137903809547424,
NA1_LAG50_003,NA1_LAG50,1,50,1,4,root,unrelated,0,0.5647542875441871,0.01692163405779853,0.8584854602813721,
NA1_LAG50_003,NA1_LAG50,1,50,1,5,root,unrelated,0,0.5752307960767029,0.012328681631014027,0.8701980113983154,
NA1_LAG50_003,NA1_LAG50,1,50,1,6,root,unrelated,0,0.5730339699547176,0.020924881110197555,0.8488879799842834,
NA1_LAG50_003,NA1_LAG50,1,50,2,3,cascade,unrelated,0,0.7172366413186947,0.5549696796859418,0.8306645750999451,
NA1_LAG50_003,NA1_LAG50,1,50,2,4,cascade,unrelated,0,0.7166517433771292,0.5550945399288084,0.8307652473449707,
NA1_LAG50_003,NA1_LAG50,1,50,2,5,cascade,unrelated,0,0.7209165513008644,0.5515619395030381,0.8292416334152222,
NA1_LAG50_003,NA1_LAG50,1,50,2,6,cascade,unrelated,0,0.71807467053757,0.5483396743777009,0.8291890621185303,
NA1_LAG50_003,NA1_LAG50,1,50,3,4,unrelated,unrelated,0,0.9954278245448955,0.9960060988654329,0.9863032698631287,
NA1_LAG50_003,NA1_LAG50,1,50,3,5,unrelated,unrelated,0,0.994890810890094,0.9947716783342636,0.985190749168396,
NA1_LAG50_003,NA1_LAG50,1,50,3,6,unrelated,unrelated,0,0.9946726410387651,0.9948875658580989,0.9922776818275452,
NA1_LAG50_003,NA1_LAG50,1,50,4,5,unrelated,unrelated,0,0.9951668814357701,0.9953162285869619,0.991473913192749,
NA1_LAG50_003,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.9944255706840338,0.9944691030122719,0.9960259795188904,
NA1_LAG50_003,NA1_LAG50,1,50,5,6,unrelated,unrelated,0,0.9950599173704839,0.9946836812409151,0.9948263168334961,
NA1_LAG50_004,NA1_LAG50,1,50,1,2,unrelated,unrelated,0,0.9952676754844308,0.9955788481206502,0.9882201552391052,
NA1_LAG50_004,NA1_LAG50,1,50,1,3,unrelated,root,0,0.9592877705407351,0.9971010672442284,0.9750954508781433,
NA1_LAG50_004,NA1_LAG50,1,50,1,4,unrelated,unrelated,0,0.9956581758008012,0.9957058998842824,0.9959363341331482,
NA1_LAG50_004,NA1_LAG50,1,50,1,5,unrelated,mild,0,0.9473852470443057,0.9251694151767298,0.9740357995033264,
NA1_LAG50_004,NA1_LAG50,1,50,1,6,unrelated,unrelated,0,0.9951011900388208,0.9951612895238524,0.9964421391487122,
NA1_LAG50_004,NA1_LAG50,1,50,2,3,unrelated,root,0,0.958568515433959,0.9972429538358822,0.9918869137763977,
NA1_LAG50_004,NA1_LAG50,1,50,2,4,unrelated,unrelated,0,0.995764984862337,0.9963546981709822,0.9932244420051575,
NA1_LAG50_004,NA1_LAG50,1,50,2,5,unrelated,mild,0,0.9471426663506721,0.9250618457803582,0.9673560261726379,
NA1_LAG50_004,NA1_LAG50,1,50,2,6,unrelated,unrelated,0,0.9949148933134799,0.9951435680377487,0.988197386264801,
NA1_LAG50_004,NA1_LAG50,1,50,3,4,root,unrelated,0,0.9584444981986593,0.9970829817834829,0.9803204536437988,
NA1_LAG50_004,NA1_LAG50,1,50,3,5,root,mild,1,0.8810245013400442,0.9259628561329062,0.9513261318206787,False
NA1_LAG50_004,NA1_LAG50,1,50,3,6,root,unrelated,0,0.9586918428544869,0.9967590679939738,0.9782891869544983,
NA1_LAG50_004,NA1_LAG50,1,50,4,5,unrelated,mild,0,0.9455431300226291,0.9220384459027918,0.9761829376220703,
NA1_LAG50_004,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.9947898017060592,0.9950507919297796,0.9941574931144714,
NA1_LAG50_004,NA1_LAG50,1,50,5,6,mild,unrelated,0,0.947036564945132,0.9239042912571109,0.969803512096405,
NA1_LAG50_005,NA1_LAG50,1,50,1,2,unrelated,unrelated,0,0.9955978106946783,0.9955523817555404,0.9940369129180908,
NA1_LAG50_005,NA1_LAG50,1,50,1,3,unrelated,unrelated,0,0.9948581112879142,0.9950186045768249,0.9940198063850403,
NA1_LAG50_005,NA1_LAG50,1,50,1,4,unrelated,unrelated,0,0.9948191245020729,0.9952960230711657,0.9972888827323914,
NA1_LAG50_005,NA1_LAG50,1,50,1,5,unrelated,cascade,0,0.9254498191325709,0.891197450850534,0.9903233647346497,
NA1_LAG50_005,NA1_LAG50,1,50,1,6,unrelated,root,0,0.5711343876052519,0.07552525799897507,0.8669643998146057,
NA1_LAG50_005,NA1_LAG50,1,50,2,3,unrelated,unrelated,0,0.995073617836637,0.9950183553493424,0.9976131916046143,
NA1_LAG50_005,NA1_LAG50,1,50,2,4,unrelated,unrelated,0,0.9946251668539706,0.9947902922184528,0.9948025941848755,
NA1_LAG50_005,NA1_LAG50,1,50,2,5,unrelated,cascade,0,0.927773591226736,0.8945328597835317,0.9925698041915894,
NA1_LAG50_005,NA1_LAG50,1,50,2,6,unrelated,root,0,0.5752757780271817,0.06726211167776447,0.8703270554542542,
NA1_LAG50_005,NA1_LAG50,1,50,3,4,unrelated,unrelated,0,0.9953879447513964,0.9953176109083666,0.9966738820075989,
NA1_LAG50_005,NA1_LAG50,1,50,3,5,unrelated,cascade,0,0.9278871937823093,0.8940071260637442,0.9940220713615417,
NA1_LAG50_005,NA1_LAG50,1,50,3,6,unrelated,root,0,0.5787588559688958,0.07500728984968037,0.8740887641906738,
NA1_LAG50_005,NA1_LAG50,1,50,4,5,unrelated,cascade,0,0.9265222610272061,0.8915887483690543,0.9912554621696472,
NA1_LAG50_005,NA1_LAG50,1,50,4,6,unrelated,root,0,0.5789378279903915,0.07793016866364694,0.8616994023323059,
NA1_LAG50_005,NA1_LAG50,1,50,5,6,cascade,root,1,0.5855489348847511,0.04680273905400196,0.8813296556472778,False
NA1_LAG50_006,NA1_LAG50,1,50,1,2,unrelated,mild,0,0.9786236908482342,0.9802533393045108,0.8902494311332703,
NA1_LAG50_006,NA1_LAG50,1,50,1,3,unrelated,root,0,0.32527094043677324,0.9949191876228736,0.7798599600791931,
NA1_LAG50_006,NA1_LAG50,1,50,1,4,unrelated,unrelated,0,0.9958272311668083,0.9960582732789531,0.980798602104187,
NA1_LAG50_006,NA1_LAG50,1,50,1,5,unrelated,unrelated,0,0.9950285463124836,0.9957076065709187,0.9868776798248291,
NA1_LAG50_006,NA1_LAG50,1,50,1,6,unrelated,unrelated,0,0.9942570166545508,0.9941014944255134,0.9859186410903931,
NA1_LAG50_006,NA1_LAG50,1,50,2,3,mild,root,1,0.20041327625937236,0.9791695945399423,0.940767228603363,False
NA1_LAG50_006,NA1_LAG50,1,50,2,4,mild,unrelated,0,0.9769980987159634,0.9777825336831213,0.892886221408844,
NA1_LAG50_006,NA1_LAG50,1,50,2,5,mild,unrelated,0,0.9762735134285365,0.9785358810861602,0.893471896648407,
NA1_LAG50_006,NA1_LAG50,1,50,2,6,mild,unrelated,0,0.9756460734768504,0.9771961513165637,0.8980363011360168,
NA1_LAG50_006,NA1_LAG50,1,50,3,4,root,unrelated,0,0.32808620460047344,0.9954206581269637,0.7956445813179016,
NA1_LAG50_006,NA1_LAG50,1,50,3,5,root,unrelated,0,0.3353645244192331,0.9958650544514613,0.7939945459365845,
NA1_LAG50_006,NA1_LAG50,1,50,3,6,root,unrelated,0,0.33220030498780756,0.9956185756368949,0.8014494776725769,
NA1_LAG50_006,NA1_LAG50,1,50,4,5,unrelated,unrelated,0,0.995793960833223,0.9962706771713529,0.9911568760871887,
NA1_LAG50_006,NA1_LAG50,1,50,4,6,unrelated,unrelated,0,0.994268901328848,0.9945761278603027,0.9952022433280945,
NA1_LAG50_006,NA1_LAG50,1,50,5,6,unrelated,unrelated,0,0.9946011152779319,0.9949464302388161,0.9969882965087891,
NA1_LAG50_007,NA1_LAG50,1,50,1,2,unrelated,mild,0,0.9051057844390663,0.8842080173433923,0.8778114914894104,
NA1_LAG50_007,NA1_LAG50,1,50,1,3,unrelated,unrelated,0,0.9951042270705354,0.9950685534945075,0.9935915470123291,
NA1_LAG50_007,NA1_LAG50,1,50,1,4,unrelated,root,0,0.95895477621017,0.9973637033625234,0.9800956845283508,
